county_index,ethn,mean,median,q025,q975
144,2,0.04290163604952364,0.04005085690925779,0.022261934359879883,0.08031802708503827
145,1,0.0011952037862140883,0.0010803549614424807,0.0004940912057673036,0.002576443575411283
145,2,0.01720529371946952,0.015941479038484366,0.008669342251374432,0.03328421048128007
146,1,0.00027941237631746573,0.0002597853906182447,0.00012639493835253404,0.0005461033630153743
146,2,0.004025998953739595,0.003848503848785151,0.0022392974337848643,0.006821923786020565
147,1,0.0030696742064743945,0.0028511926128433314,0.0013923142644580017,0.006000414726556323
147,2,0.04422114021328948,0.042259942044647184,0.024745081341212886,0.07485925397742084
148,1,0.004602090058701168,0.004181231650963693,0.0019422344924769203,0.00970645907376506
148,2,0.06624439386495451,0.06181595489659969,0.03437784999228545,0.12436396841159487
149,1,0.00031639441042675406,0.0002919843807463828,0.00014460931534855762,0.0006146704185822951
149,2,0.004558271570945629,0.004323443432220845,0.0026099398764657038,0.007612244751067427
150,1,0.001692423597264653,0.0015755754148991151,0.0007663052971946463,0.003295300946378214
150,2,0.02437147629972095,0.023356033365603924,0.013685999769814473,0.0411164742126853
151,1,0.0005056898084425662,0.0004753367418749182,0.00023849822725114097,0.0009464972388731339
151,2,0.007280814809225464,0.007052433282372538,0.0042965220165215815,0.011557065247870629
152,1,0.0018312135032350608,0.0016251328126855743,0.0007601254689904691,0.004133735380940415
152,2,0.026361754481431545,0.023867393743740754,0.013459668286513297,0.054740215248773226
153,1,0.0022405827226129305,0.0018816341494391903,0.0005897731880908888,0.005929109889471243
153,2,0.007826944100646957,0.007633399043820688,0.005550651448794347,0.010825523005544105
154,1,0.0003819581466170356,0.0003449262900089442,0.00015850174185435818,0.0008196005637761957
154,2,0.005499015304463076,0.005103257963907088,0.0027745146725713056,0.010535309512234291
155,1,0.022376544222747954,0.01885172149599754,0.005824089279934382,0.05973483673244572
155,2,0.07819853419804969,0.076122671562969,0.053259038413259685,0.11532142052763686
156,1,0.008252600836967695,0.0066498894675077955,0.0019027886411042431,0.023863529985246816
156,2,0.02872907884334147,0.02653728049446276,0.015902838843801857,0.05426467138933317
157,1,0.00041541607943761365,0.00037794371238744184,0.0001805383356299661,0.0008736111249263239
157,2,0.005983014927616087,0.005570995950059497,0.0032175422516872577,0.01118686141993892
158,1,0.0078081827286546526,0.006540202687847235,0.0019662718642450036,0.021064149073478623
158,2,0.027287833408518272,0.026331765007950213,0.017447573580221764,0.04259976521376601
159,1,0.008983698830308405,0.007974596871122544,0.0034658916607261136,0.020362704302292766
159,2,0.1293977501133196,0.11776826899492507,0.060537657252506274,0.26878700361099106
160,1,0.0005688110534004618,0.0005351510814516412,0.0002665460571286377,0.0010700906804389223
160,2,0.008192173133879528,0.007931814594201773,0.00479082710607939,0.013016740167085022
161,1,0.001015380084704179,0.00091136081484445,0.00044213972667764636,0.0021571638130908157
161,2,0.01461546642749837,0.013451209405293992,0.00793080870141259,0.02762722185165347
162,1,0.0008359700924259422,0.0007850966175669916,0.0003904753025946436,0.001568744060535983
162,2,0.012033850301651805,0.01165764057809959,0.0070395103210874645,0.01913756080336941
163,1,0.0003750758845136195,0.00032371760971951343,0.00015055260035509255,0.0009060361534978451
163,2,0.00539906020586026,0.004753615830988533,0.0026727701737022584,0.012215871367680771
164,1,0.002389969144692733,0.002191014581969601,0.0010353347531043729,0.004879482681490174
164,2,0.034416525112228806,0.03241354847752066,0.018338864387046204,0.06235385744898905
165,1,0.00444247964456197,0.003484264624098978,0.0009953835087648322,0.013498339014865166
165,2,0.015476556593552156,0.013660280717498308,0.008585397120394139,0.033593302530626847
166,1,0.002391537007044346,0.002093179124077212,0.000889354669861441,0.005642956237250473
166,2,0.034446368867904316,0.03083075201623705,0.015476262056143181,0.07489786732461817
167,1,0.0005450490714998149,0.000493378321332722,0.00022824294196597308,0.0011709396047015958
167,2,0.007847015580143182,0.007282870900704156,0.004023323869713191,0.015097823335464658
168,1,0.005107146817076712,0.0043446258357155085,0.0013673018144407596,0.013299990644769034
168,2,0.01788910232644816,0.01759048222331229,0.012775555162838124,0.024737736003607496
169,1,0.0003038445106682313,0.00028166343457613113,0.0001385598850713832,0.0005973475031059039
