county_index,income,mean,median,q025,q975
8,4,0.01284635971860048,0.011583932972338,0.004446617205460576,0.028489191712126265
9,1,0.008918695691962294,0.006669457233531117,0.0012519167333569533,0.029821914600442354
9,2,0.033517431365630165,0.029769127894602263,0.006283842817964481,0.08160287844001368
9,3,0.022063330567685842,0.020122908312195927,0.006321343465983139,0.04874249154465494
9,4,0.02538465857794104,0.020453395769419944,0.0029053849718039095,0.07302138564048861
10,1,0.012973604740862937,0.009580666829772358,0.001766440376107803,0.04425806767053222
10,2,0.04907657988259731,0.04271732578670315,0.008676518519617748,0.12504164215904787
10,3,0.03167460949018368,0.029011839819898334,0.009130697296230807,0.0698934077910232
10,4,0.03663229388974304,0.029504127461690434,0.004183494163861025,0.10699752519031865
11,1,0.02180380608891245,0.019179463946340666,0.006218986358072322,0.05258172199480144
11,2,0.019463577419809343,0.017299839067065628,0.005735557468579415,0.04565593082488907
11,3,0.02086108677796139,0.019744876021433745,0.0108400596177499,0.03754869634220876
11,4,0.020111396383547257,0.01865666098851708,0.00877412823548821,0.03997014362143782
12,1,0.006890418576068772,0.0052844986675651615,0.0010076870700908805,0.02215818895024916
